date,title,summary,source,source_domain,url,overall_sentiment_score,overall_sentiment_label,query_tag
20241017T081500,XLY: Consumer Discretionary Dashboard For October,"This article analyzes the consumer discretionary sector, focusing on fundamental and momentum metrics, and identifies consumer services as the most compelling subsector due to its slight undervaluation and excellent quality score. It provides fast facts on the XLY sector benchmark and lists nine stocks that are cheaper than their peers in October.",Seeking Alpha,Seeking Alpha,https://seekingalpha.com/article/4727209-xly-consumer-discretionary-dashboard-for-october,0.087357,Neutral,alphavantage_tsla
20241019T134700,Autoliv's profits meet expectations as outperforms global light vehicle market,"Autoliv, the world's largest maker of airbags and seatbelts, reported third-quarter profits that met expectations despite lowering its sales forecast. The company's growth outstripped global light vehicle production, and it maintained its adjusted operating margin guidance for 2024, expecting to be at the low end. CEO Mikael Bratt attributed the results to strong cost control and stabilized raw material prices.",ET Auto,ET Auto,https://auto.economictimes.indiatimes.com/news/auto-components/autolivs-profits-meet-expectations-as-outperforms-global-light-vehicle-market/114370870,0.180966,Somewhat-Bullish,alphavantage_tsla
20241021T000000,General Motors Invests $625M in Lithium Americas to Boost Nevada’s Thacker Pass Lithium Project,"General Motors has invested $625 million in Lithium Americas for a 38% stake in the Thacker Pass lithium project in Nevada, aiming to secure a domestic supply of lithium for its EV battery production. This joint venture builds on previous investments and helps unlock a $2.3 billion U.S. DOE loan for the project, which is crucial for strengthening the U.S. EV supply chain and reducing reliance on imports. The Thacker Pass project, North America's largest known lithium deposit, is expected to produce enough lithium for one million EVs annually and contribute significantly to GM's net-zero goals.",CarbonCredits.com,CarbonCredits.com,https://carboncredits.com/general-motors-invests-625m-in-lithium-americas-to-boost-nevadas-thacker-pass-lithium-project/,0.312807,Somewhat-Bullish,alphavantage_tsla
20241021T000000,Indonesia forms $1.2B EV battery venture with CATL,"Indonesia has partnered with China's Contemporary Amperex Technology Co Ltd (CATL) to form a $1.2 billion joint venture aimed at boosting EV battery production in the Southeast Asian nation. This initiative, which includes a project in Karawang, West Java, to increase battery output to 15 gigawatts annually, aligns with Indonesia's goal of becoming a global EV hub and establishing a comprehensive EV supply chain. The country is leveraging its nickel resources to attract foreign investors and is seeing increased activity from Chinese automakers and battery manufacturers.",Telematics Wire,Telematics Wire,https://telematicswire.net/indonesia-forms-1-2b-ev-battery-venture-with-catl/,0.246657,Somewhat-Bullish,alphavantage_tsla
20241021T084808,"GM, Ford face investor scrutiny as EV losses persist and gasoline vehicle pricing power wanes",General Motors and Ford are facing investor scrutiny as they prepare to release their Q3 2024 results. Both automakers are struggling with substantial losses in their EV divisions while attempting to maintain profitability through gasoline-powered vehicle sales. Investors are concerned about the companies' ability to sustain pricing power in the gasoline vehicle market amidst economic headwinds and shifting consumer preferences.,CBT News,CBT News,https://www.cbtnews.com/gm-ford-face-investor-scrutiny-as-ev-losses-persist-and-gasoline-vehicle-pricing-power-wanes/,-0.098625,Neutral,alphavantage_tsla
20241022T000000,Vicor Power Modules Enable 48V EV Power Systems,"Vicor has released three new automotive-grade power modules—BCM6135, DCM3735, and PRM3735—designed for 48V electric vehicle (EV) systems, offering industry-leading power density and efficiency. These modules support automotive OEM production in 2025 and provide flexible solutions for converting power from primary batteries (800V or 400V) to 48V and 12V, enabling significant reductions in vehicle size, weight, and cost. They address complex power delivery challenges in various automotive applications such as active suspension, zonal architectures, and precharging.",EE Times Asia,EE Times Asia,https://www.eetasia.com/vicor-power-modules-enable-48v-ev-power-systems/,0.392408,Bullish,alphavantage_tsla
20241022T081700,GM overcomes U.S. sales drop to post 3rd quarter profit of $3 billion,"General Motors reported a $3 billion profit in the third quarter despite a U.S. sales drop and losses from its China joint venture, largely driven by strong U.S. vehicle sales to individuals. The company's revenue beat estimates, and it raised the lower end of its full-year net income guidance. GM also made progress in its EV production and profitability efforts, anticipating 200,000 EV units this year.",CBS News,CBS News,https://www.cbsnews.com/detroit/news/general-motors-3rd-quarter-profit-3-billion/,0.220566,Somewhat-Bullish,alphavantage_tsla
20241022T093823,NHTSA opens safety probe for up to 2.4M Tesla vehicles,"The National Highway Traffic Safety Administration (NHTSA) has launched a preliminary evaluation into 2.4 million Tesla vehicles regarding the safety of the company's Full Self-Driving (FSD) technology. This probe was initiated after four collisions in low-visibility conditions were identified, including a fatal pedestrian incident. The investigation will focus on FSD's ability to operate safely in reduced visibility and will review prior software updates, following a previous recall of 362,000 FSD Beta-equipped vehicles in February 2023.",WardsAuto,WardsAuto,https://www.wardsauto.com/news/archive-auto-nhtsa-opens-investigation-tesla-fsd-odi-crashes-autopilot/730353/,-0.438464,Bearish,alphavantage_tsla
20241023T035148,Trade Invesco Optimum Yield Diversified Commodity Strategy No K-1 ETF - PDBC CFD,"This article provides details for trading Invesco Optimum Yield Diversified Commodity Strategy No K-1 ETF (PDBC) as a CFD, highlighting current stock price data, historical performance, and key trading conditions. It notes that PDBC offers exposure to commodity futures without the K-1 tax hassle and employs active management to avoid negative roll yield. The article also includes relevant financial news and customer reviews related to the trading platform.",Capital.com,Capital.com,https://capital.com/en-eu/markets/shares/invesco-optimum-yield-diversified-commodity-strategy-no-k-1-etf-share-price-1,0.25198,Somewhat-Bullish,alphavantage_tsla
20241023T092519,Diese 6 skurrile ETFs solltet ihr kennen,"The article ""These 6 bizarre ETFs you should know"" from Business Insider introduces six unusual ETFs that offer unique investment opportunities beyond traditional indices like the MSCI World. These ETFs range from those focusing on ""sin industries"" and pet care to politically inspired investments, conservative values, and specific regions like Texas or the K-Pop industry. The article highlights their performance, with most surpassing the MSCI World, except for the K-Pop ETF which saw a loss.",Business Insider Deutschland,Business Insider Deutschland,https://www.businessinsider.de/wirtschaft/finanzen/diese-6-skurrile-etfs-solltet-ihr-kennen/,0.343859,Somewhat-Bullish,alphavantage_tsla
20241023T093823,"Feds investigating Tesla Full Self-Driving after four crashes, one fatality","The National Highway Traffic Safety Administration (NHTSA) has launched an investigation into Tesla's Full Self-Driving system following four documented crashes, including one fatality in November 2023. The investigation covers a wide range of Tesla models from 2016 to 2024 and will assess the system's ability to operate safely in reduced-visibility conditions. This comes as Tesla CEO Elon Musk continues to promote autonomous driving technologies despite previous NHTSA warnings and ongoing scrutiny from the Justice Department.",Green Car Reports,Green Car Reports,https://www.greencarreports.com/news/1144800_feds-investigating-tesla-full-self-driving-after-four-crashes-one-fatality,0.011021,Neutral,alphavantage_tsla
20241023T115303,ARK Autonomous Technology & Robotics ETF (ARKQ) Stock Price Quote Today & Current Price Chart,"This article provides the current stock price quote and chart for the ARK Autonomous Technology & Robotics ETF (ARKQ). It details key financial data such as current price, daily range, and 1-year change, along with trading conditions for CFDs and knock-outs. The fund aims for long-term capital growth by investing in domestic and foreign equity securities of companies related to industrial innovation, focusing on industrials and information technology sectors.",Capital.com,Capital.com,https://capital.com/en-eu/markets/shares/ark-autonomous-technology-robotics-etf-share-price-1,0.061458,Neutral,alphavantage_tsla
20241023T125145,AI Powered Equity ETF (AIEQ) Stock Price Quote Today & Current Price Chart,"This article provides the current stock price quote and chart for the AI Powered Equity ETF (AIEQ), detailing its performance and investment strategy. It covers key financial statistics, trading conditions, and information about the fund's approach to investing in U.S.-listed equity securities using a proprietary AI model developed by EquBot LLC running on IBM Watson. The article also includes sections on related market news and customer reviews for the trading platform.",Capital.com,Capital.com,https://capital.com/en-eu/markets/shares/ai-powered-equity-etf-share-price,0.106295,Neutral,alphavantage_tsla
20241023T165227,Yieldmax Short Tsla Option Income Strategy ETF (NYSE: CRSH) - Dividends,"This article provides a list of past and future dividend distributions for the Yieldmax Short Tsla Option Income Strategy ETF (NYSE: CRSH). It details the distribution type, dividend amount, franking percentage, ex-dividend date, and payment date for numerous cash dividends ranging from October 2024 to February 2026. The current share price and 7-day average price for CRSH are also listed.",intelligentinvestor.com.au,intelligentinvestor.com.au,https://www.intelligentinvestor.com.au/shares/nyse-crsh/yieldmax-short-tsla-option-income-strategy-etf/dividends,0.141646,Neutral,alphavantage_tsla
20241023T170948,Vanguard Information Technology Index Fund ETF Shares (VGT) Stock Price Quote Today & Current Price Chart,"This article provides current stock price data for the Vanguard Information Technology Index Fund ETF Shares (VGT), noting its current price, daily range, and 1-year change. It also details the trading conditions for VGT through CFDs and Knock-outs, including spreads, overnight funding adjustments, and margin requirements. The Fund's objective is to track the performance of the MSCI US Investable Market Information Technology Index.",Capital.com,Capital.com,https://capital.com/en-eu/markets/shares/vanguard-information-technology-index-fund-etf-shares-share-price,0.06957,Neutral,alphavantage_tsla
20241023T233947,Vanguard Long-Term Corporate Bond ETF (VCLT) Stock Price Quote Today & Current Price Chart,"This article provides the current stock price and key trading data for the Vanguard Long-Term Corporate Bond ETF (VCLT). It details the ETF's investment approach, tracking the Bloomberg U.S. 10+ Year Corporate Bond Index, and offers trading conditions through CFDs and Knock-outs. The content also includes recent financial article recommendations and customer reviews for the trading platform.",Capital.com,Capital.com,https://capital.com/en-eu/markets/shares/vanguard-long-term-corporate-bond-index-fund-etf-shares-share-price,0.07205,Neutral,alphavantage_tsla
20241024T000000,Rising Electric Vehicle Sales Spell Opportunity in These ETFs,"Electric vehicle (EV) sales are on the rise again, presenting opportunities for leveraged ETFs. Cox Automotive's Kelly Blue Book reported an 11% year-over-year increase in EV sales and a 5% rise in the third quarter compared to the previous one, with the U.S. market share also growing. The article highlights 3 ways to trade EV opportunities, including broad market exposure through Direxion Daily Electric and Autonomous Vehicles Bull 2X Shares (EVAV) and concentrated exposure to Tesla via Direxion Daily TSLA Bull 2X Shares (TSLL) and Direxion Daily TSLA Bear 1X Shares (TSLS).",ETF Trends,ETF Trends,https://www.etftrends.com/leveraged-inverse-channel/rising-electric-vehicle-sales-spell-opportunity-etfs/,0.387764,Bullish,alphavantage_tsla
20241024T000000,2 New EV Chargers on the NACS Show Floor,"Dover Fueling Solutions (DFS) and Gilbarco Veeder-Root unveiled new electric vehicle (EV) charging solutions at the 2024 NACS Show, addressing the growing demand for EV infrastructure. DFS launched its NEVI-compliant Wayne PWR Direct Current (DC) fast charger, emphasizing reliability and in-house manufacturing, while Gilbarco Veeder-Root introduced Konect, a suite of EV charging products capable of fast charging up to four vehicles simultaneously. These developments highlight significant investments by fuel companies in the future of EV charging to meet projected demands and support the transition to electric vehicles.",CSP Daily News,CSP Daily News,https://cspdailynews.com/fuels/2-new-ev-chargers-nacs-show-floor,0.354633,Bullish,alphavantage_tsla
20241024T045600,DUET Acquisition Corp. faces Nasdaq delisting over holder rule,"DUET Acquisition Corp., a SPAC, is appealing a Nasdaq delisting decision due to non-compliance with the Minimum Public Holders Rule. The company, which is based in Miami, Florida, has yet to file a registration statement for its proposed business combination with Fenix 360 Pte. Ltd., casting doubt on its ability to meet compliance requirements by January 19, 2025. Despite the delisting threat, DUET's stock trades near its 52-week high, although InvestingPro identifies a high P/E ratio as a potential concern.",Investing.com,Investing.com,https://www.investing.com/news/company-news/duet-acquisition-corp-faces-nasdaq-delisting-over-holder-rule-3681956,-0.102755,Neutral,alphavantage_tsla
20241024T121058,Trade Invesco Exchange-Traded Fund Trust - Invesco Water Resources ETF - PHO CFD,"This page provides trading information and a current price chart for the Invesco Water Resources ETF (PHO), noting its current price, daily range, and 1-year change. It details CFD trading conditions, including spread, overnight funding adjustments, and margin requirements. The ETF seeks to track the NASDAQ OMX US Water Index, investing in companies focused on water conservation and purification.",Capital.com,Capital.com,https://capital.com/en-eu/markets/shares/invesco-exchange-traded-fund-trust-invesco-water-resources-etf-share-price-1,0.132247,Neutral,alphavantage_tsla
20241025T070000,"Tesla's stock price soared by 22%, Elon Musk's wealth surged by over $26 billion overnight.","Tesla's stock price surged by 22% on Thursday, its best performance in 11 years, leading to a $26.4 billion increase in Elon Musk's personal wealth, which now stands at $269.8 billion. The significant gain was attributed to Tesla's third-quarter earnings exceeding market expectations and Musk's optimistic preidction for future car sales.",富途牛牛,富途牛牛,https://news.futunn.com/en/post/49125790/tesla-s-stock-price-soared-by-22-elon-musk-s,0.461469,Bullish,alphavantage_tsla
20241025T085357,2024 GMC Hummer EV SUV Video: An Unexpected Favorite,"The 2024 GMC Hummer EV SUV, despite its perceived ridiculousness, has become a surprisingly livable and fun-to-drive luxury SUV, making it a fast-selling EV. With thousands available, this SUV offers 830 horsepower and an EPA-rated range of up to 314 miles, competing well against high-end electric vehicles like the Rivian R1S, Tesla Model X, and Mercedes EQ SUVs. The article highlights its unexpected appeal, even detailing options like the Extreme Off-Road Package.",Cars.com,Cars.com,https://www.cars.com/articles/2024-gmc-hummer-ev-suv-video-an-unexpected-favorite-490966/,0.228583,Somewhat-Bullish,alphavantage_tsla
20241025T105400,"Cathie Wood’s ETFs sell Tesla’s stock, after another earnings-related surge","Cathie Wood's Ark Innovation ETF sold 77,513 shares of Tesla stock after an earnings-related surge, a move similar to one made following strong delivery data in July. The sale on Thursday amounted to approximately $20.19 million based on Tesla's closing price. This indicates a strategy by Wood to trim her stake in the electric vehicle giant after significant price appreciation.",MarketWatch,MarketWatch,https://www.marketwatch.com/story/cathie-woods-etfs-sell-teslas-stock-after-another-earnings-related-surge-ea456f67?gaa_at=eafs&gaa_n=AWEtsqcjxJS8cnWrBKmiMHFHdWYZjkXbnLgGehR3dnw1os0VHQPftftfPC6d&gaa_ts=69074c1b&gaa_sig=OD_zt_ZCjRx4AUybswRWZkoLH7yEi9VESNJK0jHNagLRS6PHd4Dd3U8Xs1mCb2bHjQkSuXtZ8thu8j6d3Qrl9g%3D%3D,-0.098319,Neutral,alphavantage_tsla
20241025T160900,China's self-driving startup WeRide's shares surge in Nasdaq debut,"China's self-driving startup WeRide saw its shares surge 19% in its Nasdaq debut after raising $440.5 million through an IPO and private placement. This successful U.S. listing reflects improving market sentiment for Chinese companies and renewed investor interest in tech startups, potentially influencing future listings from both autonomous vehicle firms and other Chinese businesses. The company, known for its autonomous taxi and other vehicle services, is valued at over $4 billion and is active in 30 cities across seven countries.",Reuters,Reuters,https://www.reuters.com/business/autos-transportation/chinese-self-driving-firm-weride-raises-120-million-us-ipo-2024-10-25/,0.089227,Neutral,alphavantage_tsla
20241028T000000,The Rise And Fall Of The Toyota And General Motors Joint-Venture,"This article details the history of New United Motor Manufacturing, Inc. (NUMMI), a joint venture between Toyota and General Motors established in the early 1980s. It explores the reasons for its formation, the challenges faced, and its eventual dissolution in the wake of GM's bankruptcy in the late 2000s, highlighting the profound impact it had on both companies and the US automotive industry.",CarBuzz,CarBuzz,https://carbuzz.com/rise-and-fall-toyota-general-motors-joint-venture/,0.028784,Neutral,alphavantage_tsla
20241028T000000,Rhineer's Rhyolite Ridge Lithium-Boron Mine Receives Final Approval from US Govt,"Ioneer Ltd. has received final federal approval from the Bureau of Land Management for its Rhyolite Ridge Lithium-Boron Project in Nevada, clearing the way for construction to begin in January 2025 with production anticipated by 2028. This project is critical for boosting U.S. domestic lithium production and supporting the clean energy transition, despite facing environmental concerns regarding the Tiehm's buckwheat flower. Ioneer and the BLM have implemented various protective measures, including relocating quarry boundaries and committing to water conservation, while the project has secured significant financial backing from the U.S. Department of Energy and Sibanye Stillwater.",ChemAnalyst,ChemAnalyst,https://www.chemanalyst.com/NewsAndDeals/NewsDetails/ioneer-rhyolite-ridge-lithium-boron-mine-receives-final-approval-from-us-govt-31055,0.344861,Somewhat-Bullish,alphavantage_tsla
20241028T055215,Tradr 1X Short Innovation Daily ETF (SARK) Stock Price Quote Today & Current Price Chart,"This article provides the current stock price quote and chart for the Tradr 1X Short Innovation Daily ETF (SARK), highlighting its performance data including current price, high, low, and 1-year change. It details the trading conditions for SARK CFDs, including spread, overnight funding adjustments, margin requirements, and commission. The article also describes SARK's investment strategy, which aims for the inverse (-1x) return of the ARK Innovation ETF for a single day, and includes related articles about other stock forecasts.",Capital.com,Capital.com,https://capital.com/en-eu/markets/shares/collaborative-investment-series-trust-tuttle-capital-short-innovation-etf-share-price,0.042548,Neutral,alphavantage_tsla
20241028T220800,"Automaker Ford weakens profit outlook amid price war, shares fall","Ford Motor has lowered its full-year profit outlook to the lower end of its previous guidance, expecting about $10 billion in earnings before interest and taxes, causing its shares to fall by 5% in after-hours trading. This revision is driven by an intense global price war, especially in the EV segment, and increased inventory levels. Despite a third-quarter profit decline that was less than expected, the company faces significant losses from its EV division, projected to be around $5 billion this year, even while conventional commercial and gas-engine units remain profitable.",Reuters,Reuters,https://www.reuters.com/business/autos-transportation/ford-reports-fall-third-quarter-profit-2024-10-28/,-0.118932,Neutral,alphavantage_tsla
20241029T084852,Is the ARK Innovation ETF (ARKK) Ready to Perform?,"The ARK Innovation ETF (ARKK), led by Cathie Wood, has shown sideways movement in 2024 but is now gaining attention after clearing its April 2024 highs. Despite past underperformance, recent outperformance against the S&P 500, improved momentum, and a pending golden cross suggest a potential turning point. While the fund's top holdings in e-commerce, robotics, metaverse, and online gambling show promise, their individual performance needs to solidify for ARKK to confirm a sustained upward trend.",See It Market,See It Market,https://www.seeitmarket.com/is-the-ark-innovation-etf-arkk-ready-to-perform/,0.173436,Somewhat-Bullish,alphavantage_tsla
20241029T110000,THOR INDUSTRIES ISSUES SEVENTH ANNUAL SUSTAINABILITY REPORT,"THOR Industries, Inc. (NYSE: THO) released its seventh annual sustainability report for FY2024, highlighting its industry-leading efforts including achieving SBTi validation for its climate targets and significant advancements in emobility with hybrid and electric RV prototypes. The report detailed a 27.4% decrease in global Scope 1 and Scope 2 emissions and numerous partnerships and accolades related to its environmental, social, and governance initiatives. THOR reaffirms its commitment to sustainable practices to ensure continued outdoor experiences for future generations.",PR Newswire,PR Newswire,https://www.prnewswire.com/news-releases/thor-industries-issues-seventh-annual-sustainability-report-302290230.html,0.228209,Somewhat-Bullish,alphavantage_tsla
20241030T000000,ASML Holding N.V. (ASML): Institutional Investors Are Shorting This Semiconductor Stock Now,"Institutional investors are shorting ASML Holding N.V. (ASML) due to recent earnings leaks and downward guidance, signaling continued weakness in the semiconductor industry. The company, a crucial supplier of chip manufacturing equipment, saw a significant stock drop after forecasting lower 2025 net sales and weak bookings. This reflects a broader industry bifurcation where AI-driven chip stocks are performing better than those tied to other slowing sectors like electric vehicles.",Yahoo Finance,Yahoo Finance,https://finance.yahoo.com/news/asml-holding-n-v-asml-194612364.html,-0.169133,Somewhat-Bearish,alphavantage_tsla
20241030T060000,Solidion Develops a Lithium Battery that can be Charged in 5 minutes With Key Newly Granted US Patent,"Solidion Technology, Inc. announced the development of a cost-effective strategy allowing lithium batteries to be charged in 5 minutes, supported by a newly granted US patent. This technology utilizes a graphene-based heat spreader and cooling system to manage battery temperature during fast charging across various climate conditions, aiming to address EV range anxiety. Solidion plans to commercialize this innovation within 2-3 years, further solidifying its position in advanced battery solutions.",GlobeNewswire,GlobeNewswire,https://www.globenewswire.com/news-release/2024/10/30/2971489/0/en/Solidion-Develops-a-Lithium-Battery-that-can-be-Charged-in-5-minutes-With-Key-Newly-Granted-US-Patent.html,0.272622,Somewhat-Bullish,alphavantage_tsla
20241031T091741,"Tesla, LiveOne announce new subscriptions and pricing after amended deal","Tesla and LiveOne have introduced new subscription pricing tiers for their in-car music streaming service following an amended deal. This agreement, effective October 1, 2024, includes the replacement of the streaming button with LiveOne's in Tesla vehicles and offers discounted music packages to Tesla customers. The new LiveOne Plus and LiveOne Plus Premium tiers provide features like ad-free music, unlimited skips, and access to podcasts, with Premium adding on-demand and offline listening capabilities.",Teslarati,Teslarati,https://www.teslarati.com/tesla-liveone-announce-new-subscriptions-and-pricing-after-amended-deal/,0.418037,Bullish,alphavantage_tsla
20241101T100000,Ford cost challenges pervade Q3 earnings,"Ford continues to face cost challenges, particularly related to warranty expenses, which have negatively impacted its Q3 earnings. CEO Jim Farley highlighted that addressing these costs represents a significant financial upside for investors. The article underscores Ford's ongoing struggle to achieve cost parity with its rivals.",Automotive News,Automotive News,https://www.autonews.com/ford/an-ford-earnings-highlight-cost-challenges/,-0.175837,Somewhat-Bearish,alphavantage_tsla
20241103T151014,Earnings call: Silvercrest reports growth amid strategic expansions,"Silvercrest Asset Management Group Inc. (NASDAQ: SAMG) reported a 13% year-over-year increase in assets under management (AUM), reaching $35.1 billion in Q3 2024, driven by supportive markets and strategic expansions like new operations in Atlanta and Singapore. Despite a 12% rise in expenses mainly due to compensation, the company is optimistic about future organic net flows and aims to restore adjusted EBITDA margins to the upper 20s. Silvercrest emphasizes its commitment to growth investments and shareholder returns through share buybacks, while maintaining financial flexibility.",Investing.com,Investing.com,https://www.investing.com/news/stock-market-news/earnings-call-silvercrest-reports-growth-amid-strategic-expansions-93CH-3698545,0.163774,Somewhat-Bullish,alphavantage_tsla
20241106T082148,Celebrated inventor driving NextEra Energy’s commitment to meeting energy demand,"Dr. Rachana Vidhi, a prolific inventor at NextEra Energy, has been inducted into the Florida Inventors Hall of Fame for her contributions to renewable energy and battery storage technology, including nine patents. Her work focuses on integrating renewable energy with battery storage, addressing challenges like long-term battery degradation and optimizing solar energy use. Driven by a childhood dream and a desire to create a sustainable future, Dr. Vidhi's innovations extend to wind energy, drone imaging, and electric vehicles, significantly advancing NextEra Energy's capacity to meet growing energy demands.",NextEra Energy Newsroom,NextEra Energy Newsroom,https://newsroom.nexteraenergy.com/Celebrated-inventor-driving-NextEra-Energys-commitment-to-meeting-energy-demand?l=12,0.340017,Somewhat-Bullish,alphavantage_tsla
20241107T082204,Wheels of Change: the Story of NIO (Part 1),"The article ""Wheels of Change: the Story of NIO (Part 1)"" details the evolution of NIO Inc. from its founding in 2014 by Li Bin, highlighting its rapid ascent in the high-end EV market, its significant investments in R&D, and the development of its unique battery swapping ecosystem. It covers strategic financial injections, key product launches like the ES8 and ES6, and the company's commitment to in-house technology development even through periods of financial struggle. The story emphasizes how NIO has transformed from a struggling startup to a major player in the intelligent electric vehicle industry, with a focus on user experience and technological innovation.",Gasgoo,Gasgoo,https://autonews.gasgoo.com/articles/news/wheels-of-change-the-story-of-nio-part-1-70035049,0.141475,Neutral,alphavantage_tsla
20241107T211100,"Lucid beats revenue estimates, reaffirms annual production","Lucid beat Wall Street's third-quarter revenue estimates and reaffirmed its annual production forecast due to strong demand for its luxury electric sedans. The company reported $200 million in revenue, slightly above estimates, and plans to manufacture 9,000 vehicles for the full year despite a sequential drop in production. Lucid is also entering the SUV market with its new Gravity model and recently raised $1.75 billion through a share offering.",Reuters,Reuters,https://www.reuters.com/business/autos-transportation/lucid-beats-revenue-estimates-sticks-annual-production-goal-2024-11-07/,0.31442,Somewhat-Bullish,alphavantage_tsla
20241108T082643,POSCO completes silicon anode material plant for secondary batteries,"POSCO Group has completed a silicon anode material plant in Pohang, South Korea, through its subsidiary POSCO Silicon Solution. This plant, with an initial annual capacity of 550 tons, marks a significant step in establishing a full production process for next-generation secondary battery materials. The company aims to expand its capacity to 25,000 tons by 2030, enhancing its competitive edge in the electric vehicle battery market.",Daum,Daum,https://v.daum.net/v/6aIWtsbYnA?f=p,0.503768,Bullish,alphavantage_tsla
20241108T162900,"No, Elon Musk Is Not Acquiring Ford Motor Company","A fake social media post claimed that Elon Musk was acquiring Ford Motor Company, accompanied by a doctored image and AI-generated text. Ford Authority debunked the rumor, with Ford confirming it was ""absolutely fake."" Ford highlighted its continued commitment to electric and hybrid vehicles, emphasizing its position as the No. 2 EV brand in the U.S.",Ford Authority,Ford Authority,https://fordauthority.com/2024/11/no-elon-musk-is-not-acquiring-ford-motor-company/,0.136214,Neutral,alphavantage_tsla
20241110T060700,Hedge funds shorting Tesla just lost more than $5 billion,"Hedge funds that shorted Tesla Inc. between the election day and Friday's close lost over $5.2 billion following Donald Trump's victory. This significant loss is attributed to the ""special relationship"" between President-elect Trump and Elon Musk, leading to a nearly 30% surge in Tesla shares since the November 5th election. The article highlights that many hedge funds had already unwound their short positions on Tesla due to Musk's endorsement of Trump.",Fortune,Fortune,https://fortune.com/2024/11/10/tesla-stock-tsla-short-sellers-loss-5-billion-trump-election-elon-musk/,0.084217,Neutral,alphavantage_tsla
20241110T060700,Hedge funds shorting Tesla just lost more than $5 billion,"Hedge funds that shorted Tesla experienced over $5 billion in losses following Donald Trump's election win, largely due to Elon Musk's public support for Trump and the subsequent surge in Tesla's stock. Many funds had already unwound their short positions anticipating this, while others like Per Lekander of Clean Energy Transition sustained ""pretty small"" losses. Despite the broader EV market struggles, Tesla's stock gained nearly 30% since the election, adding over $200 billion to its market value, although some analysts believe future Trump policies could still negatively impact Tesla.",Fortune,Fortune,https://fortune.com/2024/11/10/tesla-stock-tsla-short-sellers-loss-5-billion-trump-election-elon-musk/?itm_source=parsely-api,0.027108,Neutral,alphavantage_tsla
20241110T083600,Ford responds to rumors about Elon Musk acquisition,"Ford Motor Company has denied rumors circulating on social media that Elon Musk, CEO of Tesla and SpaceX, had acquired the automaker, calling the claims ""totally false."" The rumors appear to have originated from AI-generated YouTube videos that lacked factual sources. Ford highlights its rivalry with Tesla in the EV market and notes the significant difference in valuation and history between the two companies.",MySA,MySA,https://www.mysanantonio.com/business/article/elon-musk-ford-acquisition-19900620.php,0.055702,Neutral,alphavantage_tsla
20241110T095500,Can Xpeng Motors Eat Tesla’s Lunch in Humanoid Robots the Way BYD Did in EVs?,"This article explores whether Xpeng Motors can challenge Tesla in humanoid robots, similar to how BYD became a major competitor in EVs. It highlights Xpeng's recent AI day announcements, including its ""most human-like"" IRON humanoid and robotaxi models, and draws parallels with past accusations of Xpeng copying Tesla. The author concludes that Xpeng is a strong contender in physical AI, potentially giving Tesla a ""run for its money.""",Barchart.com,Barchart.com,https://www.barchart.com/story/news/36026609/can-xpeng-motors-eat-teslas-lunch-in-humanoid-robots-the-way-byd-did-in-evs,0.019951,Neutral,alphavantage_tsla
20241111T000000,Wolfspeed laying off 20% of workforce,Wolfspeed announced it will lay off 20% of its workforce and close multiple facilities to achieve approximately $200 million in annual cash savings. This restructuring is partly due to slower electric vehicle adoption and continued weakness in the industrial and energy sectors. The company expects to incur restructuring charges of $400 million to $450 million and has further reduced its fiscal 2025 capital expense guidance.,Manufacturing Dive,Manufacturing Dive,https://www.manufacturingdive.com/news/wolfspeed-layoffs-20-percent-workforce-earnings-q1-2025/732551/,-0.189152,Somewhat-Bearish,alphavantage_tsla
20241111T045932,"Ross Gerber, Cathie Wood Or Gary Black? Whose Funds Stack Up Against S&P 500's Gains In 2024?","The article compares the 2024 year-to-date performance of funds managed by Gary Black, Ross Gerber, and Cathie Wood against the S&P 500's 25.97% gain. Gary Black's Future Fund Active ETF (FFND) most closely matched the S&P 500 with a 25.35% return, followed by Ross Gerber's AdvisorShares Gerber Kawasaki ETF (GK) at 21.35%, while Cathie Wood's ARK Innovation ETF (ARKK) lagged with 10.46%. Kevin Paffrath's The Meet Kevin Pricing Power ETF (PP) performed the lowest among them.",TradingView — Track All Markets,TradingView — Track All Markets,https://www.tradingview.com/news/benzinga:fa9bf5d87094b:0-ross-gerber-cathie-wood-or-gary-black-whose-funds-stack-up-against-s-p-500-s-gains-in-2024/,0.198895,Somewhat-Bullish,alphavantage_tsla
20241112T054600,Earnings call: Lincoln Tech reports strong Q3 growth and expansion plans,"Lincoln Educational Services (NASDAQ: LINC) reported strong Q3 2024 results, including a 67% increase in adjusted EBITDA and a 21% rise in student starts, prompting raised financial guidance for the full year. The company is strategically expanding its hybrid teaching model (Lincoln 10.0) and developing new campuses in key markets, while divesting its underperforming Euphoria Institute to focus on core skilled trades and healthcare programs. Leadership anticipates continued growth into 2025 and is optimistic about potential regulatory relief under the incoming administration.",Investing.com,Investing.com,https://www.investing.com/news/transcripts/earnings-call-lincoln-tech-reports-strong-q3-growth-and-expansion-plans-93CH-3715765,0.337327,Somewhat-Bullish,alphavantage_tsla
